"Activity" "Subject" "Measurement" "Value"
"walking_upstairs" "22" "fBodyAccJerk-std()-Z" -0.528567802619048
"laying" "23" "fBodyAccJerk-std()-Z" -0.985502011944444
"sitting" "23" "fBodyAccJerk-std()-Z" -0.977936447205882
"standing" "23" "fBodyAccJerk-std()-Z" -0.976241315882353
"walking" "23" "fBodyAccJerk-std()-Z" -0.00623647528983051
"walking_downstairs" "23" "fBodyAccJerk-std()-Z" -0.09851956305
"walking_upstairs" "23" "fBodyAccJerk-std()-Z" -0.46895638372549
"laying" "24" "fBodyAccJerk-std()-Z" -0.983185637916667
"sitting" "24" "fBodyAccJerk-std()-Z" -0.986008449264706
"standing" "24" "fBodyAccJerk-std()-Z" -0.979936740869565
"walking" "24" "fBodyAccJerk-std()-Z" -0.511115619482759
"walking_downstairs" "24" "fBodyAccJerk-std()-Z" -0.328569968545455
"walking_upstairs" "24" "fBodyAccJerk-std()-Z" -0.562727123050847
"laying" "25" "fBodyAccJerk-std()-Z" -0.971885370136986
"sitting" "25" "fBodyAccJerk-std()-Z" -0.989156105538462
"standing" "25" "fBodyAccJerk-std()-Z" -0.987898048378378
"walking" "25" "fBodyAccJerk-std()-Z" -0.690413386081081
"walking_downstairs" "25" "fBodyAccJerk-std()-Z" -0.734990064137931
"walking_upstairs" "25" "fBodyAccJerk-std()-Z" -0.830526636615385
"laying" "26" "fBodyAccJerk-std()-Z" -0.989370490789474
"sitting" "26" "fBodyAccJerk-std()-Z" -0.990693114358974
"standing" "26" "fBodyAccJerk-std()-Z" -0.987428086216216
"walking" "26" "fBodyAccJerk-std()-Z" -0.396530418305085
"walking_downstairs" "26" "fBodyAccJerk-std()-Z" -0.3967016908
"walking_upstairs" "26" "fBodyAccJerk-std()-Z" -0.715726893818182
"laying" "27" "fBodyAccJerk-std()-Z" -0.989901169864865
"sitting" "27" "fBodyAccJerk-std()-Z" -0.989282516857143
"standing" "27" "fBodyAccJerk-std()-Z" -0.98820826225
"walking" "27" "fBodyAccJerk-std()-Z" -0.417957993859649
"walking_downstairs" "27" "fBodyAccJerk-std()-Z" -0.474755492045455
"walking_upstairs" "27" "fBodyAccJerk-std()-Z" -0.657139420784314
"laying" "28" "fBodyAccJerk-std()-Z" -0.974530843125
"sitting" "28" "fBodyAccJerk-std()-Z" -0.978327769444444
"standing" "28" "fBodyAccJerk-std()-Z" -0.973572051898734
"walking" "28" "fBodyAccJerk-std()-Z" -0.574579748518519
"walking_downstairs" "28" "fBodyAccJerk-std()-Z" -0.48848835173913
"walking_upstairs" "28" "fBodyAccJerk-std()-Z" -0.68790763372549
"laying" "29" "fBodyAccJerk-std()-Z" -0.993107759855072
"sitting" "29" "fBodyAccJerk-std()-Z" -0.990445861666667
"standing" "29" "fBodyAccJerk-std()-Z" -0.991316374615385
"walking" "29" "fBodyAccJerk-std()-Z" -0.529034897169811
"walking_downstairs" "29" "fBodyAccJerk-std()-Z" -0.547320886875
"walking_upstairs" "29" "fBodyAccJerk-std()-Z" -0.710116591836735
"laying" "30" "fBodyAccJerk-std()-Z" -0.982281553142857
"sitting" "30" "fBodyAccJerk-std()-Z" -0.988971211935484
"standing" "30" "fBodyAccJerk-std()-Z" -0.973954338305085
"walking" "30" "fBodyAccJerk-std()-Z" -0.575410267076923
"walking_downstairs" "30" "fBodyAccJerk-std()-Z" -0.535515048387097
"walking_upstairs" "30" "fBodyAccJerk-std()-Z" -0.78475388
"laying" "1" "fBodyGyro-mean()-X" -0.850249174586
"sitting" "1" "fBodyGyro-mean()-X" -0.976161464042553
"standing" "1" "fBodyGyro-mean()-X" -0.986386786037736
"walking" "1" "fBodyGyro-mean()-X" -0.339032197115789
"walking_downstairs" "1" "fBodyGyro-mean()-X" -0.352449631363265
"walking_upstairs" "1" "fBodyGyro-mean()-X" -0.492611667924528
"laying" "2" "fBodyGyro-mean()-X" -0.9864311425
"sitting" "2" "fBodyGyro-mean()-X" -0.982621389565217
"standing" "2" "fBodyGyro-mean()-X" -0.967037112037037
"walking" "2" "fBodyGyro-mean()-X" -0.429713536101695
"walking_downstairs" "2" "fBodyGyro-mean()-X" -0.145775970406383
"walking_upstairs" "2" "fBodyGyro-mean()-X" -0.331643577458333
"laying" "3" "fBodyGyro-mean()-X" -0.970167262903226
"sitting" "3" "fBodyGyro-mean()-X" -0.957550637692308
"standing" "3" "fBodyGyro-mean()-X" -0.901282267540984
"walking" "3" "fBodyGyro-mean()-X" -0.437845763793103
"walking_downstairs" "3" "fBodyGyro-mean()-X" -0.129066574295918
"walking_upstairs" "3" "fBodyGyro-mean()-X" -0.378216681762712
"laying" "4" "fBodyGyro-mean()-X" -0.967203736481482
"sitting" "4" "fBodyGyro-mean()-X" -0.9605896358
"standing" "4" "fBodyGyro-mean()-X" -0.905464161964286
"walking" "4" "fBodyGyro-mean()-X" -0.373384540666667
"walking_downstairs" "4" "fBodyGyro-mean()-X" -0.240298893435556
"walking_upstairs" "4" "fBodyGyro-mean()-X" -0.3710689925
"laying" "5" "fBodyGyro-mean()-X" -0.975797491730769
"sitting" "5" "fBodyGyro-mean()-X" -0.957117251818182
"standing" "5" "fBodyGyro-mean()-X" -0.909661802321429
"walking" "5" "fBodyGyro-mean()-X" -0.372668749642857
"walking_downstairs" "5" "fBodyGyro-mean()-X" -0.295345101425532
"walking_upstairs" "5" "fBodyGyro-mean()-X" -0.263615096246809
"laying" "6" "fBodyGyro-mean()-X" -0.935439769649123
"sitting" "6" "fBodyGyro-mean()-X" -0.939671400545455
"standing" "6" "fBodyGyro-mean()-X" -0.931612384385965
"walking" "6" "fBodyGyro-mean()-X" -0.239650710533333
"walking_downstairs" "6" "fBodyGyro-mean()-X" 0.0633716052854167
"walking_upstairs" "6" "fBodyGyro-mean()-X" -0.115065008156863
"laying" "7" "fBodyGyro-mean()-X" -0.953684547692308
"sitting" "7" "fBodyGyro-mean()-X" -0.9436317575
"standing" "7" "fBodyGyro-mean()-X" -0.938121637735849
"walking" "7" "fBodyGyro-mean()-X" -0.318395104666667
"walking_downstairs" "7" "fBodyGyro-mean()-X" -0.33930147
"walking_upstairs" "7" "fBodyGyro-mean()-X" -0.383889342745098
"laying" "8" "fBodyGyro-mean()-X" -0.957903886111111
"sitting" "8" "fBodyGyro-mean()-X" -0.982200309782609
"standing" "8" "fBodyGyro-mean()-X" -0.969677435925926
"walking" "8" "fBodyGyro-mean()-X" -0.102063053808333
"walking_downstairs" "8" "fBodyGyro-mean()-X" -0.130740445236842
"walking_upstairs" "8" "fBodyGyro-mean()-X" -0.240260761682927
"laying" "9" "fBodyGyro-mean()-X" -0.930297921
"sitting" "9" "fBodyGyro-mean()-X" -0.950315237
"standing" "9" "fBodyGyro-mean()-X" -0.916974437555556
"walking" "9" "fBodyGyro-mean()-X" -0.383676120961538
"walking_downstairs" "9" "fBodyGyro-mean()-X" -0.325042890904762
"walking_upstairs" "9" "fBodyGyro-mean()-X" -0.313941631326531
"laying" "10" "fBodyGyro-mean()-X" -0.953793912068965
"sitting" "10" "fBodyGyro-mean()-X" -0.986477363333333
"standing" "10" "fBodyGyro-mean()-X" -0.924005912954545
"walking" "10" "fBodyGyro-mean()-X" -0.277913780754717
"walking_downstairs" "10" "fBodyGyro-mean()-X" -0.214350280079211
"walking_upstairs" "10" "fBodyGyro-mean()-X" -0.218524716912766
"laying" "11" "fBodyGyro-mean()-X" -0.97618747122807
"sitting" "11" "fBodyGyro-mean()-X" -0.985106875471698
"standing" "11" "fBodyGyro-mean()-X" -0.978301717234043
"walking" "11" "fBodyGyro-mean()-X" -0.514753307627119
"walking_downstairs" "11" "fBodyGyro-mean()-X" -0.318777012804348
"walking_upstairs" "11" "fBodyGyro-mean()-X" -0.471782782222222
"laying" "12" "fBodyGyro-mean()-X" -0.9566538865
"sitting" "12" "fBodyGyro-mean()-X" -0.968528985294118
"standing" "12" "fBodyGyro-mean()-X" -0.890292711147541
"walking" "12" "fBodyGyro-mean()-X" -0.4019759318
"walking_downstairs" "12" "fBodyGyro-mean()-X" -0.178856167345652
"walking_upstairs" "12" "fBodyGyro-mean()-X" -0.426360331538462
"laying" "13" "fBodyGyro-mean()-X" -0.96946349
"sitting" "13" "fBodyGyro-mean()-X" -0.983218202857143
"standing" "13" "fBodyGyro-mean()-X" -0.957154108421053
"walking" "13" "fBodyGyro-mean()-X" -0.192856474047368
"walking_downstairs" "13" "fBodyGyro-mean()-X" -0.319677124659574
"walking_upstairs" "13" "fBodyGyro-mean()-X" -0.482113007636364
"laying" "14" "fBodyGyro-mean()-X" -0.949959040588235
"sitting" "14" "fBodyGyro-mean()-X" -0.978577117592593
"standing" "14" "fBodyGyro-mean()-X" -0.957111767
"walking" "14" "fBodyGyro-mean()-X" -0.508595851864407
"walking_downstairs" "14" "fBodyGyro-mean()-X" -0.295315541666667
"walking_upstairs" "14" "fBodyGyro-mean()-X" -0.441048358648148
"laying" "15" "fBodyGyro-mean()-X" -0.955413596111111
"sitting" "15" "fBodyGyro-mean()-X" -0.986152580338983
"standing" "15" "fBodyGyro-mean()-X" -0.950380286226415
"walking" "15" "fBodyGyro-mean()-X" -0.253399360296296
"walking_downstairs" "15" "fBodyGyro-mean()-X" -0.22735956545
"walking_upstairs" "15" "fBodyGyro-mean()-X" -0.361096856875
"laying" "16" "fBodyGyro-mean()-X" -0.975892407428571
"sitting" "16" "fBodyGyro-mean()-X" -0.978632856956522
"standing" "16" "fBodyGyro-mean()-X" -0.973157351666667
"walking" "16" "fBodyGyro-mean()-X" -0.59574648627451
"walking_downstairs" "16" "fBodyGyro-mean()-X" -0.420844008625532
"walking_upstairs" "16" "fBodyGyro-mean()-X" -0.53239971627451
"laying" "17" "fBodyGyro-mean()-X" -0.971949211126761
"sitting" "17" "fBodyGyro-mean()-X" -0.98841106765625
"standing" "17" "fBodyGyro-mean()-X" -0.980696264102564
"walking" "17" "fBodyGyro-mean()-X" -0.40771670852459
"walking_downstairs" "17" "fBodyGyro-mean()-X" -0.316412962967391
"walking_upstairs" "17" "fBodyGyro-mean()-X" -0.416223018291667
"laying" "18" "fBodyGyro-mean()-X" -0.992436927692308
"sitting" "18" "fBodyGyro-mean()-X" -0.989961500350877
"standing" "18" "fBodyGyro-mean()-X" -0.964428926438356
"walking" "18" "fBodyGyro-mean()-X" -0.609673434464286
"walking_downstairs" "18" "fBodyGyro-mean()-X" -0.489232274509091
"walking_upstairs" "18" "fBodyGyro-mean()-X" -0.59232371
"laying" "19" "fBodyGyro-mean()-X" -0.974196217590361
"sitting" "19" "fBodyGyro-mean()-X" -0.981743664931507
"standing" "19" "fBodyGyro-mean()-X" -0.947865639178082
"walking" "19" "fBodyGyro-mean()-X" 0.228142361865385
"walking_downstairs" "19" "fBodyGyro-mean()-X" 0.474962448333333
"walking_upstairs" "19" "fBodyGyro-mean()-X" -0.194485509535
"laying" "20" "fBodyGyro-mean()-X" -0.982619403529412
"sitting" "20" "fBodyGyro-mean()-X" -0.969913284393939
"standing" "20" "fBodyGyro-mean()-X" -0.881019424794521
"walking" "20" "fBodyGyro-mean()-X" -0.0936248686019608
"walking_downstairs" "20" "fBodyGyro-mean()-X" -0.0629572600911111
"walking_upstairs" "20" "fBodyGyro-mean()-X" -0.372684353921569
"laying" "21" "fBodyGyro-mean()-X" -0.973410473
"sitting" "21" "fBodyGyro-mean()-X" -0.984893559764706
"standing" "21" "fBodyGyro-mean()-X" -0.956989964269663
"walking" "21" "fBodyGyro-mean()-X" -0.246657382884615
"walking_downstairs" "21" "fBodyGyro-mean()-X" -0.366748752888889
"walking_upstairs" "21" "fBodyGyro-mean()-X" -0.446974007021277
"laying" "22" "fBodyGyro-mean()-X" -0.95336692
"sitting" "22" "fBodyGyro-mean()-X" -0.977266731129032
"standing" "22" "fBodyGyro-mean()-X" -0.917018098571429
"walking" "22" "fBodyGyro-mean()-X" -0.144648652152174
"walking_downstairs" "22" "fBodyGyro-mean()-X" -0.0954349339722222
"walking_upstairs" "22" "fBodyGyro-mean()-X" -0.19545699252381
"laying" "23" "fBodyGyro-mean()-X" -0.979676078055556
"sitting" "23" "fBodyGyro-mean()-X" -0.977149986617647
"standing" "23" "fBodyGyro-mean()-X" -0.947510436323529
"walking" "23" "fBodyGyro-mean()-X" -0.337619203050847
"walking_downstairs" "23" "fBodyGyro-mean()-X" -0.214730713222222
"walking_upstairs" "23" "fBodyGyro-mean()-X" -0.430239229235294
"laying" "24" "fBodyGyro-mean()-X" -0.976570564027778
"sitting" "24" "fBodyGyro-mean()-X" -0.985676523823529
"standing" "24" "fBodyGyro-mean()-X" -0.958540187246377
"walking" "24" "fBodyGyro-mean()-X" -0.468295081206897
"walking_downstairs" "24" "fBodyGyro-mean()-X" -0.272469211854545
"walking_upstairs" "24" "fBodyGyro-mean()-X" -0.503188684915254
"laying" "25" "fBodyGyro-mean()-X" -0.890517539315068
"sitting" "25" "fBodyGyro-mean()-X" -0.988002552461538
"standing" "25" "fBodyGyro-mean()-X" -0.96807852527027
"walking" "25" "fBodyGyro-mean()-X" -0.411909719594595
"walking_downstairs" "25" "fBodyGyro-mean()-X" -0.217799723931034
"walking_upstairs" "25" "fBodyGyro-mean()-X" -0.476144998846154
"laying" "26" "fBodyGyro-mean()-X" -0.988386324868421
"sitting" "26" "fBodyGyro-mean()-X" -0.990144882307692
"standing" "26" "fBodyGyro-mean()-X" -0.969364268513514
"walking" "26" "fBodyGyro-mean()-X" -0.368112905762712
"walking_downstairs" "26" "fBodyGyro-mean()-X" -0.12591815458
"walking_upstairs" "26" "fBodyGyro-mean()-X" -0.427686570727273
"laying" "27" "fBodyGyro-mean()-X" -0.987028539054054
"sitting" "27" "fBodyGyro-mean()-X" -0.987207904714286
"standing" "27" "fBodyGyro-mean()-X" -0.970149628875
"walking" "27" "fBodyGyro-mean()-X" -0.498017935263158
"walking_downstairs" "27" "fBodyGyro-mean()-X" -0.2966286115
"walking_upstairs" "27" "fBodyGyro-mean()-X" -0.544369229411765
"laying" "28" "fBodyGyro-mean()-X" -0.946804234625
"sitting" "28" "fBodyGyro-mean()-X" -0.973724326388889
"standing" "28" "fBodyGyro-mean()-X" -0.880426103164557
"walking" "28" "fBodyGyro-mean()-X" -0.374681071666667
"walking_downstairs" "28" "fBodyGyro-mean()-X" -0.0299969963043478
"walking_upstairs" "28" "fBodyGyro-mean()-X" -0.403636283921569
"laying" "29" "fBodyGyro-mean()-X" -0.99312260884058
"sitting" "29" "fBodyGyro-mean()-X" -0.988393569
"standing" "29" "fBodyGyro-mean()-X" -0.974485449538462
"walking" "29" "fBodyGyro-mean()-X" -0.431490048490566
"walking_downstairs" "29" "fBodyGyro-mean()-X" -0.18941800145
"walking_upstairs" "29" "fBodyGyro-mean()-X" -0.260519290404082
"laying" "30" "fBodyGyro-mean()-X" -0.971789052714286
"sitting" "30" "fBodyGyro-mean()-X" -0.987034626451613
"standing" "30" "fBodyGyro-mean()-X" -0.915742855084746
"walking" "30" "fBodyGyro-mean()-X" -0.374440300461538
"walking_downstairs" "30" "fBodyGyro-mean()-X" -0.263061628069355
"walking_upstairs" "30" "fBodyGyro-mean()-X" -0.488039003123077
"laying" "1" "fBodyGyro-mean()-Y" -0.9521914948
"sitting" "1" "fBodyGyro-mean()-Y" -0.975838585319149
"standing" "1" "fBodyGyro-mean()-Y" -0.988984455849057
"walking" "1" "fBodyGyro-mean()-Y" -0.103059416434737
"walking_downstairs" "1" "fBodyGyro-mean()-Y" -0.0557022524693878
"walking_upstairs" "1" "fBodyGyro-mean()-Y" -0.319474609056604
"laying" "2" "fBodyGyro-mean()-Y" -0.983321635416667
"sitting" "2" "fBodyGyro-mean()-Y" -0.982100923695652
"standing" "2" "fBodyGyro-mean()-Y" -0.972576152962963
"walking" "2" "fBodyGyro-mean()-Y" -0.55477211220339
"walking_downstairs" "2" "fBodyGyro-mean()-Y" -0.361913824
"walking_upstairs" "2" "fBodyGyro-mean()-Y" -0.488086123958333
"laying" "3" "fBodyGyro-mean()-Y" -0.978099682258065
"sitting" "3" "fBodyGyro-mean()-Y" -0.95617355
"standing" "3" "fBodyGyro-mean()-Y" -0.937711157213115
"walking" "3" "fBodyGyro-mean()-Y" -0.561526265344828
"walking_downstairs" "3" "fBodyGyro-mean()-Y" -0.542694164081633
"walking_upstairs" "3" "fBodyGyro-mean()-Y" -0.637293508305085
"laying" "4" "fBodyGyro-mean()-Y" -0.972187839074074
"sitting" "4" "fBodyGyro-mean()-Y" -0.9675836478
"standing" "4" "fBodyGyro-mean()-Y" -0.955992945178571
"walking" "4" "fBodyGyro-mean()-Y" -0.688460056666667
"walking_downstairs" "4" "fBodyGyro-mean()-Y" -0.717545840444444
"walking_upstairs" "4" "fBodyGyro-mean()-Y" -0.684310201538462
"laying" "5" "fBodyGyro-mean()-Y" -0.978249645769231
"sitting" "5" "fBodyGyro-mean()-Y" -0.955460359318182
"standing" "5" "fBodyGyro-mean()-Y" -0.939373524464286
"walking" "5" "fBodyGyro-mean()-Y" -0.513951718392857
"walking_downstairs" "5" "fBodyGyro-mean()-Y" -0.382483075106383
"walking_upstairs" "5" "fBodyGyro-mean()-Y" -0.516609046808511
"laying" "6" "fBodyGyro-mean()-Y" -0.941771544385965
"sitting" "6" "fBodyGyro-mean()-Y" -0.943857393090909
"standing" "6" "fBodyGyro-mean()-Y" -0.943273146140351
"walking" "6" "fBodyGyro-mean()-Y" -0.341378429473684
"walking_downstairs" "6" "fBodyGyro-mean()-Y" -0.130327465789583
"walking_upstairs" "6" "fBodyGyro-mean()-Y" -0.329653779629412
"laying" "7" "fBodyGyro-mean()-Y" -0.957570207692308
"sitting" "7" "fBodyGyro-mean()-Y" -0.956678065
"standing" "7" "fBodyGyro-mean()-Y" -0.957548671320755
"walking" "7" "fBodyGyro-mean()-Y" -0.151966687436842
"walking_downstairs" "7" "fBodyGyro-mean()-Y" -0.21444307293617
"walking_upstairs" "7" "fBodyGyro-mean()-Y" -0.567920266470588
"laying" "8" "fBodyGyro-mean()-Y" -0.957411160185185
"sitting" "8" "fBodyGyro-mean()-Y" -0.97658989
"standing" "8" "fBodyGyro-mean()-Y" -0.972595487037037
"walking" "8" "fBodyGyro-mean()-Y" -0.259729692333333
"walking_downstairs" "8" "fBodyGyro-mean()-Y" 0.116090879026316
"walking_upstairs" "8" "fBodyGyro-mean()-Y" -0.113162144460976
"laying" "9" "fBodyGyro-mean()-Y" -0.9345796594
"sitting" "9" "fBodyGyro-mean()-Y" -0.9396930078
"standing" "9" "fBodyGyro-mean()-Y" -0.954514301555556
"walking" "9" "fBodyGyro-mean()-Y" -0.436905860576923
"walking_downstairs" "9" "fBodyGyro-mean()-Y" -0.312512195452381
"walking_upstairs" "9" "fBodyGyro-mean()-Y" -0.499159202857143
"laying" "10" "fBodyGyro-mean()-Y" -0.954670034482759
"sitting" "10" "fBodyGyro-mean()-Y" -0.986179215555556
"standing" "10" "fBodyGyro-mean()-Y" -0.960323800909091
"walking" "10" "fBodyGyro-mean()-Y" -0.345209034528302
"walking_downstairs" "10" "fBodyGyro-mean()-Y" -0.272495710342105
"walking_upstairs" "10" "fBodyGyro-mean()-Y" -0.235858986212766
"laying" "11" "fBodyGyro-mean()-Y" -0.982640271929825
"sitting" "11" "fBodyGyro-mean()-Y" -0.98263664490566
"standing" "11" "fBodyGyro-mean()-Y" -0.994025488297872
"walking" "11" "fBodyGyro-mean()-Y" -0.593107398474576
"walking_downstairs" "11" "fBodyGyro-mean()-Y" -0.528254524130435
"walking_upstairs" "11" "fBodyGyro-mean()-Y" -0.581167154444444
"laying" "12" "fBodyGyro-mean()-Y" -0.95256172
"sitting" "12" "fBodyGyro-mean()-Y" -0.963725248823529
"standing" "12" "fBodyGyro-mean()-Y" -0.948251856721312
"walking" "12" "fBodyGyro-mean()-Y" -0.4678863378
"walking_downstairs" "12" "fBodyGyro-mean()-Y" -0.420631474130435
"walking_upstairs" "12" "fBodyGyro-mean()-Y" -0.604711316153846
"laying" "13" "fBodyGyro-mean()-Y" -0.968689729193548
"sitting" "13" "fBodyGyro-mean()-Y" -0.982456053877551
"standing" "13" "fBodyGyro-mean()-Y" -0.97291308
"walking" "13" "fBodyGyro-mean()-Y" -0.256213554508772
"walking_downstairs" "13" "fBodyGyro-mean()-Y" -0.133828886725532
"walking_upstairs" "13" "fBodyGyro-mean()-Y" -0.492176104727273
"laying" "14" "fBodyGyro-mean()-Y" -0.938087898235294
"sitting" "14" "fBodyGyro-mean()-Y" -0.969806729814815
"standing" "14" "fBodyGyro-mean()-Y" -0.9508361945
"walking" "14" "fBodyGyro-mean()-Y" -0.215894949525424
"walking_downstairs" "14" "fBodyGyro-mean()-Y" 0.0132082347333333
"walking_upstairs" "14" "fBodyGyro-mean()-Y" 0.118687692187963
"laying" "15" "fBodyGyro-mean()-Y" -0.964310893611111
"sitting" "15" "fBodyGyro-mean()-Y" -0.979201724745763
"standing" "15" "fBodyGyro-mean()-Y" -0.975133868867925
"walking" "15" "fBodyGyro-mean()-Y" -0.535422096111111
"walking_downstairs" "15" "fBodyGyro-mean()-Y" -0.402332301666667
"walking_upstairs" "15" "fBodyGyro-mean()-Y" -0.517025245833333
"laying" "16" "fBodyGyro-mean()-Y" -0.976092920571429
"sitting" "16" "fBodyGyro-mean()-Y" -0.96679600173913
"standing" "16" "fBodyGyro-mean()-Y" -0.983594244615385
"walking" "16" "fBodyGyro-mean()-Y" -0.619731930392157
"walking_downstairs" "16" "fBodyGyro-mean()-Y" -0.479512983617021
"walking_upstairs" "16" "fBodyGyro-mean()-Y" -0.642018064117647
"laying" "17" "fBodyGyro-mean()-Y" -0.973669098591549
"sitting" "17" "fBodyGyro-mean()-Y" -0.98879397953125
"standing" "17" "fBodyGyro-mean()-Y" -0.987334041282051
"walking" "17" "fBodyGyro-mean()-Y" -0.490166286557377
"walking_downstairs" "17" "fBodyGyro-mean()-Y" -0.451126869347826
"walking_upstairs" "17" "fBodyGyro-mean()-Y" -0.521435415208333
"laying" "18" "fBodyGyro-mean()-Y" -0.985611171384615
"sitting" "18" "fBodyGyro-mean()-Y" -0.988702701403509
"standing" "18" "fBodyGyro-mean()-Y" -0.983561159726027
"walking" "18" "fBodyGyro-mean()-Y" -0.570898150714286
"walking_downstairs" "18" "fBodyGyro-mean()-Y" -0.641527595090909
"walking_upstairs" "18" "fBodyGyro-mean()-Y" -0.649817266551724
"laying" "19" "fBodyGyro-mean()-Y" -0.972061003493976
"sitting" "19" "fBodyGyro-mean()-Y" -0.968188675753425
"standing" "19" "fBodyGyro-mean()-Y" -0.975061671643836
"walking" "19" "fBodyGyro-mean()-Y" -0.0973549846596154
"walking_downstairs" "19" "fBodyGyro-mean()-Y" 0.147083143564103
"walking_upstairs" "19" "fBodyGyro-mean()-Y" -0.2254218170275
"laying" "20" "fBodyGyro-mean()-Y" -0.973120029558823
"sitting" "20" "fBodyGyro-mean()-Y" -0.964643068787879
"standing" "20" "fBodyGyro-mean()-Y" -0.91064914109589
"walking" "20" "fBodyGyro-mean()-Y" 0.0310145965868627
"walking_downstairs" "20" "fBodyGyro-mean()-Y" -0.138097945555556
"walking_upstairs" "20" "fBodyGyro-mean()-Y" -0.162341385629412
"laying" "21" "fBodyGyro-mean()-Y" -0.964968005222222
"sitting" "21" "fBodyGyro-mean()-Y" -0.979830938
"standing" "21" "fBodyGyro-mean()-Y" -0.960082591123596
"walking" "21" "fBodyGyro-mean()-Y" -0.371744086730769
"walking_downstairs" "21" "fBodyGyro-mean()-Y" -0.308879866288889
"walking_upstairs" "21" "fBodyGyro-mean()-Y" -0.446691581702128
"laying" "22" "fBodyGyro-mean()-Y" -0.964698258611111
"sitting" "22" "fBodyGyro-mean()-Y" -0.959161754193548
"standing" "22" "fBodyGyro-mean()-Y" -0.97068244031746
"walking" "22" "fBodyGyro-mean()-Y" -0.501176901956522
"walking_downstairs" "22" "fBodyGyro-mean()-Y" -0.525006840277778
"walking_upstairs" "22" "fBodyGyro-mean()-Y" -0.523943751666667
"laying" "23" "fBodyGyro-mean()-Y" -0.96846913625
"sitting" "23" "fBodyGyro-mean()-Y" -0.957920288823529
"standing" "23" "fBodyGyro-mean()-Y" -0.952781164558824
